Date,BOROUGH,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,boro_daily_volume,boro_seg_count,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend
2015-11-29,BRONX,47,14.0,0.0,1,1,12,1131.0,1,0.001131,,,42.2,0.0,2015,11,6,Sunday,1
2015-11-29,BROOKLYN,97,18.0,0.0,5,2,11,1131.0,1,0.001131,,,42.2,0.0,2015,11,6,Sunday,1
2015-11-29,MANHATTAN,89,8.0,0.0,3,1,4,1131.0,1,0.001131,,,42.2,0.0,2015,11,6,Sunday,1
2015-11-29,QUEENS,96,28.0,0.0,2,1,25,1131.0,1,0.001131,1131.0,1.0,42.2,0.0,2015,11,6,Sunday,1
2015-11-29,STATEN ISLAND,12,4.0,0.0,1,0,3,1131.0,1,0.001131,,,42.2,0.0,2015,11,6,Sunday,1
2015-11-30,BRONX,70,26.0,0.0,6,0,20,13199.0,7,0.013199,,,39.4,0.0,2015,11,0,Monday,0
2015-11-30,BROOKLYN,143,36.0,1.0,9,3,24,13199.0,7,0.013199,12846.0,6.0,39.4,0.0,2015,11,0,Monday,0
2015-11-30,MANHATTAN,119,19.0,0.0,5,6,8,13199.0,7,0.013199,,,39.4,0.0,2015,11,0,Monday,0
2015-11-30,QUEENS,124,24.0,0.0,8,1,15,13199.0,7,0.013199,353.0,1.0,39.4,0.0,2015,11,0,Monday,0
2015-11-30,STATEN ISLAND,13,4.0,0.0,0,0,4,13199.0,7,0.013199,,,39.4,0.0,2015,11,0,Monday,0
2015-12-01,BRONX,72,23.0,1.0,7,2,14,15382.0,4,0.015382,,,46.1,12.9,2015,12,1,Tuesday,0
2015-12-01,BROOKLYN,190,49.0,1.0,22,7,20,15382.0,4,0.015382,15382.0,4.0,46.1,12.9,2015,12,1,Tuesday,0
2015-12-01,MANHATTAN,133,26.0,0.0,20,0,6,15382.0,4,0.015382,,,46.1,12.9,2015,12,1,Tuesday,0
2015-12-01,QUEENS,140,46.0,0.0,16,2,28,15382.0,4,0.015382,,,46.1,12.9,2015,12,1,Tuesday,0
2015-12-01,STATEN ISLAND,25,9.0,0.0,2,0,7,15382.0,4,0.015382,,,46.1,12.9,2015,12,1,Tuesday,0
2015-12-02,BRONX,83,23.0,0.0,7,1,15,15391.0,4,0.015391,,,49.7,9.6,2015,12,2,Wednesday,0
2015-12-02,BROOKLYN,140,38.0,1.0,11,1,26,15391.0,4,0.015391,15391.0,4.0,49.7,9.6,2015,12,2,Wednesday,0
2015-12-02,MANHATTAN,118,16.0,1.0,9,3,4,15391.0,4,0.015391,,,49.7,9.6,2015,12,2,Wednesday,0
2015-12-02,QUEENS,130,40.0,0.0,10,1,29,15391.0,4,0.015391,,,49.7,9.6,2015,12,2,Wednesday,0
2015-12-02,STATEN ISLAND,15,1.0,0.0,0,0,1,15391.0,4,0.015391,,,49.7,9.6,2015,12,2,Wednesday,0
2015-12-03,BRONX,63,19.0,0.0,2,0,17,16147.0,4,0.016147,,,46.6,0.0,2015,12,3,Thursday,0
2015-12-03,BROOKLYN,143,20.0,0.0,7,0,13,16147.0,4,0.016147,16147.0,4.0,46.6,0.0,2015,12,3,Thursday,0
2015-12-03,MANHATTAN,136,15.0,0.0,3,8,4,16147.0,4,0.016147,,,46.6,0.0,2015,12,3,Thursday,0
2015-12-03,QUEENS,110,33.0,0.0,8,2,23,16147.0,4,0.016147,,,46.6,0.0,2015,12,3,Thursday,0
2015-12-03,STATEN ISLAND,17,6.0,0.0,1,0,5,16147.0,4,0.016147,,,46.6,0.0,2015,12,3,Thursday,0
2015-12-04,BRONX,61,16.0,0.0,6,3,7,2997.0,9,0.002997,,,42.8,0.0,2015,12,4,Friday,0
2015-12-04,BROOKLYN,157,39.0,0.0,19,5,14,2997.0,9,0.002997,2443.0,7.0,42.8,0.0,2015,12,4,Friday,0
2015-12-04,MANHATTAN,159,21.0,0.0,11,4,6,2997.0,9,0.002997,,,42.8,0.0,2015,12,4,Friday,0
2015-12-04,QUEENS,113,27.0,0.0,5,2,20,2997.0,9,0.002997,554.0,2.0,42.8,0.0,2015,12,4,Friday,0
2015-12-04,STATEN ISLAND,18,2.0,0.0,0,0,2,2997.0,9,0.002997,,,42.8,0.0,2015,12,4,Friday,0
2015-12-07,BRONX,60,15.0,0.0,3,2,10,24668.0,7,0.024668,,,42.0,0.0,2015,12,0,Monday,0
2015-12-07,BROOKLYN,149,41.0,0.0,14,1,26,24668.0,7,0.024668,1771.0,1.0,42.0,0.0,2015,12,0,Monday,0
2015-12-07,MANHATTAN,129,21.0,0.0,2,5,14,24668.0,7,0.024668,,,42.0,0.0,2015,12,0,Monday,0
2015-12-07,QUEENS,135,41.0,0.0,10,0,31,24668.0,7,0.024668,5440.0,3.0,42.0,0.0,2015,12,0,Monday,0
2015-12-07,STATEN ISLAND,26,4.0,0.0,1,0,3,24668.0,7,0.024668,17457.0,3.0,42.0,0.0,2015,12,0,Monday,0
2015-12-08,BRONX,65,15.0,0.0,3,0,12,21692.0,4,0.021692,,,41.9,0.0,2015,12,1,Tuesday,0
2015-12-08,BROOKLYN,117,27.0,0.0,10,2,15,21692.0,4,0.021692,806.0,1.0,41.9,0.0,2015,12,1,Tuesday,0
2015-12-08,MANHATTAN,130,14.0,0.0,6,0,8,21692.0,4,0.021692,,,41.9,0.0,2015,12,1,Tuesday,0
2015-12-08,QUEENS,113,26.0,1.0,5,1,20,21692.0,4,0.021692,3988.0,1.0,41.9,0.0,2015,12,1,Tuesday,0
2015-12-08,STATEN ISLAND,19,2.0,0.0,1,0,1,21692.0,4,0.021692,16898.0,2.0,41.9,0.0,2015,12,1,Tuesday,0
2015-12-09,BRONX,52,8.0,0.0,1,1,6,22219.0,4,0.022219,,,44.1,0.0,2015,12,2,Wednesday,0
2015-12-09,BROOKLYN,140,33.0,0.0,11,3,19,22219.0,4,0.022219,1323.0,1.0,44.1,0.0,2015,12,2,Wednesday,0
2015-12-09,MANHATTAN,127,14.0,0.0,7,4,3,22219.0,4,0.022219,,,44.1,0.0,2015,12,2,Wednesday,0
2015-12-09,QUEENS,95,21.0,0.0,4,1,16,22219.0,4,0.022219,3990.0,1.0,44.1,0.0,2015,12,2,Wednesday,0
2015-12-09,STATEN ISLAND,24,2.0,0.0,0,0,2,22219.0,4,0.022219,16906.0,2.0,44.1,0.0,2015,12,2,Wednesday,0
2015-12-10,BRONX,78,18.0,0.0,9,0,9,23837.0,4,0.023837,,,48.7,0.1,2015,12,3,Thursday,0
2015-12-10,BROOKLYN,144,48.0,0.0,10,4,34,23837.0,4,0.023837,2183.0,1.0,48.7,0.1,2015,12,3,Thursday,0
2015-12-10,MANHATTAN,135,17.0,0.0,8,2,7,23837.0,4,0.023837,,,48.7,0.1,2015,12,3,Thursday,0
2015-12-10,QUEENS,121,28.0,0.0,7,1,20,23837.0,4,0.023837,4201.0,1.0,48.7,0.1,2015,12,3,Thursday,0
2015-12-10,STATEN ISLAND,20,8.0,0.0,1,0,7,23837.0,4,0.023837,17453.0,2.0,48.7,0.1,2015,12,3,Thursday,0
2015-12-11,BRONX,77,12.0,0.0,2,0,10,25019.0,7,0.025019,,,49.2,0.0,2015,12,4,Friday,0
2015-12-11,BROOKLYN,150,33.0,1.0,9,2,22,25019.0,7,0.025019,687.0,3.0,49.2,0.0,2015,12,4,Friday,0
2015-12-11,MANHATTAN,156,20.0,0.0,10,5,5,25019.0,7,0.025019,,,49.2,0.0,2015,12,4,Friday,0
2015-12-11,QUEENS,131,41.0,0.0,9,3,29,25019.0,7,0.025019,640.0,1.0,49.2,0.0,2015,12,4,Friday,0
2015-12-11,STATEN ISLAND,19,1.0,0.0,0,0,1,25019.0,7,0.025019,23692.0,3.0,49.2,0.0,2015,12,4,Friday,0
2015-12-12,BRONX,45,12.0,0.0,1,1,10,19926.0,3,0.019926,,,52.7,0.0,2015,12,5,Saturday,1
2015-12-12,BROOKLYN,121,23.0,0.0,9,4,10,19926.0,3,0.019926,,,52.7,0.0,2015,12,5,Saturday,1
2015-12-12,MANHATTAN,118,25.0,0.0,10,5,10,19926.0,3,0.019926,,,52.7,0.0,2015,12,5,Saturday,1
2015-12-12,QUEENS,105,19.0,0.0,0,4,15,19926.0,3,0.019926,,,52.7,0.0,2015,12,5,Saturday,1
2015-12-12,STATEN ISLAND,17,6.0,0.0,1,0,5,19926.0,3,0.019926,19926.0,3.0,52.7,0.0,2015,12,5,Saturday,1
2015-12-13,BRONX,45,8.0,0.0,1,0,7,16923.0,3,0.016923,,,53.7,0.0,2015,12,6,Sunday,1
2015-12-13,BROOKLYN,127,44.0,0.0,9,4,31,16923.0,3,0.016923,,,53.7,0.0,2015,12,6,Sunday,1
2015-12-13,MANHATTAN,127,25.0,0.0,5,6,14,16923.0,3,0.016923,,,53.7,0.0,2015,12,6,Sunday,1
2015-12-13,QUEENS,87,25.0,0.0,5,2,18,16923.0,3,0.016923,,,53.7,0.0,2015,12,6,Sunday,1
2015-12-13,STATEN ISLAND,15,1.0,0.0,0,0,1,16923.0,3,0.016923,16923.0,3.0,53.7,0.0,2015,12,6,Sunday,1
2015-12-14,BRONX,46,11.0,0.0,4,1,6,24456.0,13,0.024456,5816.0,1.0,56.2,4.3,2015,12,0,Monday,0
2015-12-14,BROOKLYN,154,38.0,1.0,8,5,25,24456.0,13,0.024456,2274.0,6.0,56.2,4.3,2015,12,0,Monday,0
2015-12-14,MANHATTAN,110,21.0,0.0,12,4,5,24456.0,13,0.024456,,,56.2,4.3,2015,12,0,Monday,0
2015-12-14,QUEENS,130,32.0,0.0,11,0,21,24456.0,13,0.024456,16366.0,6.0,56.2,4.3,2015,12,0,Monday,0
2015-12-14,STATEN ISLAND,14,1.0,0.0,0,0,1,24456.0,13,0.024456,,,56.2,4.3,2015,12,0,Monday,0
2015-12-15,BRONX,74,20.0,0.0,7,0,13,26851.0,4,0.026851,4418.0,1.0,56.8,1.9,2015,12,1,Tuesday,0
2015-12-15,BROOKLYN,187,40.0,0.0,16,4,20,26851.0,4,0.026851,,,56.8,1.9,2015,12,1,Tuesday,0
2015-12-15,MANHATTAN,168,30.0,0.0,13,6,11,26851.0,4,0.026851,,,56.8,1.9,2015,12,1,Tuesday,0
2015-12-15,QUEENS,132,28.0,0.0,16,2,10,26851.0,4,0.026851,22433.0,3.0,56.8,1.9,2015,12,1,Tuesday,0
2015-12-15,STATEN ISLAND,24,2.0,1.0,0,0,2,26851.0,4,0.026851,,,56.8,1.9,2015,12,1,Tuesday,0
2015-12-16,BRONX,61,12.0,0.0,6,2,4,30424.0,4,0.030424,7553.0,1.0,46.3,0.0,2015,12,2,Wednesday,0
2015-12-16,BROOKLYN,180,58.0,0.0,18,4,36,30424.0,4,0.030424,,,46.3,0.0,2015,12,2,Wednesday,0
2015-12-16,MANHATTAN,132,23.0,0.0,8,5,10,30424.0,4,0.030424,,,46.3,0.0,2015,12,2,Wednesday,0
2015-12-16,QUEENS,131,31.0,1.0,9,1,21,30424.0,4,0.030424,22871.0,3.0,46.3,0.0,2015,12,2,Wednesday,0
2015-12-16,STATEN ISLAND,24,4.0,0.0,0,0,4,30424.0,4,0.030424,,,46.3,0.0,2015,12,2,Wednesday,0
2015-12-17,BRONX,69,15.0,0.0,8,0,7,24888.0,4,0.024888,3819.0,1.0,50.7,19.0,2015,12,3,Thursday,0
2015-12-17,BROOKLYN,152,51.0,0.0,23,3,25,24888.0,4,0.024888,,,50.7,19.0,2015,12,3,Thursday,0
2015-12-17,MANHATTAN,151,20.0,0.0,12,3,5,24888.0,4,0.024888,,,50.7,19.0,2015,12,3,Thursday,0
2015-12-17,QUEENS,152,30.0,0.0,16,0,14,24888.0,4,0.024888,21069.0,3.0,50.7,19.0,2015,12,3,Thursday,0
2015-12-17,STATEN ISLAND,32,12.0,0.0,8,0,4,24888.0,4,0.024888,,,50.7,19.0,2015,12,3,Thursday,0
2015-12-18,BRONX,89,20.0,0.0,7,0,13,14291.0,10,0.014291,851.0,1.0,46.3,0.1,2015,12,4,Friday,0
2015-12-18,BROOKLYN,185,50.0,1.0,13,5,32,14291.0,10,0.014291,6956.0,3.0,46.3,0.1,2015,12,4,Friday,0
2015-12-18,MANHATTAN,134,16.0,0.0,7,1,8,14291.0,10,0.014291,,,46.3,0.1,2015,12,4,Friday,0
2015-12-18,QUEENS,159,39.0,1.0,6,2,31,14291.0,10,0.014291,5963.0,4.0,46.3,0.1,2015,12,4,Friday,0
2015-12-18,STATEN ISLAND,15,5.0,0.0,1,0,4,14291.0,10,0.014291,521.0,2.0,46.3,0.1,2015,12,4,Friday,0
2015-12-19,BRONX,65,5.0,0.0,0,0,5,9313.0,4,0.009313,,,36.1,0.0,2015,12,5,Saturday,1
2015-12-19,BROOKLYN,169,32.0,0.0,7,3,22,9313.0,4,0.009313,9313.0,3.0,36.1,0.0,2015,12,5,Saturday,1
2015-12-19,MANHATTAN,105,12.0,0.0,3,2,7,9313.0,4,0.009313,,,36.1,0.0,2015,12,5,Saturday,1
2015-12-19,QUEENS,111,30.0,0.0,9,1,20,9313.0,4,0.009313,0.0,1.0,36.1,0.0,2015,12,5,Saturday,1
2015-12-19,STATEN ISLAND,22,3.0,0.0,0,0,3,9313.0,4,0.009313,,,36.1,0.0,2015,12,5,Saturday,1
2015-12-20,BRONX,43,12.0,0.0,1,1,10,7174.0,4,0.007174,,,34.9,0.0,2015,12,6,Sunday,1
2015-12-20,BROOKLYN,131,40.0,0.0,6,2,32,7174.0,4,0.007174,7174.0,3.0,34.9,0.0,2015,12,6,Sunday,1
2015-12-20,MANHATTAN,89,9.0,0.0,1,0,8,7174.0,4,0.007174,,,34.9,0.0,2015,12,6,Sunday,1
2015-12-20,QUEENS,108,32.0,0.0,10,0,22,7174.0,4,0.007174,0.0,1.0,34.9,0.0,2015,12,6,Sunday,1
2015-12-20,STATEN ISLAND,19,8.0,0.0,1,0,7,7174.0,4,0.007174,,,34.9,0.0,2015,12,6,Sunday,1
2015-12-21,BRONX,62,15.0,0.0,2,0,13,1057.0,7,0.001057,,,43.1,0.0,2015,12,0,Monday,0
2015-12-21,BROOKLYN,159,51.0,0.0,6,5,40,1057.0,7,0.001057,1057.0,6.0,43.1,0.0,2015,12,0,Monday,0
2015-12-21,MANHATTAN,108,16.0,0.0,5,2,9,1057.0,7,0.001057,,,43.1,0.0,2015,12,0,Monday,0
2015-12-21,QUEENS,122,28.0,0.0,4,0,24,1057.0,7,0.001057,0.0,1.0,43.1,0.0,2015,12,0,Monday,0
2015-12-21,STATEN ISLAND,20,2.0,0.0,2,0,0,1057.0,7,0.001057,,,43.1,0.0,2015,12,0,Monday,0
2016-01-04,BRONX,56,15.0,1.0,8,1,6,32087.0,4,0.032087,32087.0,4.0,27.6,0.0,2016,1,0,Monday,0
2016-01-04,BROOKLYN,151,34.0,0.0,12,5,17,32087.0,4,0.032087,,,27.6,0.0,2016,1,0,Monday,0
2016-01-04,MANHATTAN,94,18.0,0.0,8,1,9,32087.0,4,0.032087,,,27.6,0.0,2016,1,0,Monday,0
2016-01-04,QUEENS,127,16.0,0.0,6,0,10,32087.0,4,0.032087,,,27.6,0.0,2016,1,0,Monday,0
2016-01-04,STATEN ISLAND,23,2.0,0.0,0,0,2,32087.0,4,0.032087,,,27.6,0.0,2016,1,0,Monday,0
2016-01-05,BRONX,73,9.0,0.0,6,0,3,33827.0,4,0.033827,33827.0,4.0,21.2,0.0,2016,1,1,Tuesday,0
2016-01-05,BROOKLYN,181,32.0,0.0,9,2,21,33827.0,4,0.033827,,,21.2,0.0,2016,1,1,Tuesday,0
2016-01-05,MANHATTAN,86,11.0,0.0,2,0,9,33827.0,4,0.033827,,,21.2,0.0,2016,1,1,Tuesday,0
2016-01-05,QUEENS,132,29.0,0.0,8,1,20,33827.0,4,0.033827,,,21.2,0.0,2016,1,1,Tuesday,0
2016-01-05,STATEN ISLAND,16,0.0,0.0,0,0,0,33827.0,4,0.033827,,,21.2,0.0,2016,1,1,Tuesday,0
2016-01-06,BRONX,63,20.0,0.0,4,0,16,36508.0,3,0.036508,8710.0,2.0,27.1,0.0,2016,1,2,Wednesday,0
2016-01-06,BROOKLYN,170,33.0,0.0,7,2,24,36508.0,3,0.036508,,,27.1,0.0,2016,1,2,Wednesday,0
2016-01-06,MANHATTAN,102,19.0,0.0,6,1,12,36508.0,3,0.036508,27798.0,1.0,27.1,0.0,2016,1,2,Wednesday,0
2016-01-06,QUEENS,123,20.0,0.0,8,0,12,36508.0,3,0.036508,,,27.1,0.0,2016,1,2,Wednesday,0
2016-01-06,STATEN ISLAND,18,1.0,0.0,0,0,1,36508.0,3,0.036508,,,27.1,0.0,2016,1,2,Wednesday,0
2016-01-07,BRONX,63,9.0,0.0,2,0,7,35449.0,4,0.035449,8407.0,2.0,31.8,0.0,2016,1,3,Thursday,0
2016-01-07,BROOKLYN,138,33.0,0.0,7,4,22,35449.0,4,0.035449,,,31.8,0.0,2016,1,3,Thursday,0
2016-01-07,MANHATTAN,100,16.0,1.0,5,3,8,35449.0,4,0.035449,,,31.8,0.0,2016,1,3,Thursday,0
2016-01-07,QUEENS,111,28.0,0.0,6,0,22,35449.0,4,0.035449,27042.0,2.0,31.8,0.0,2016,1,3,Thursday,0
2016-01-07,STATEN ISLAND,11,0.0,0.0,0,0,0,35449.0,4,0.035449,,,31.8,0.0,2016,1,3,Thursday,0
2016-01-08,BRONX,83,12.0,1.0,5,0,7,37139.0,4,0.037139,9161.0,2.0,36.0,0.0,2016,1,4,Friday,0
2016-01-08,BROOKLYN,149,54.0,0.0,15,1,38,37139.0,4,0.037139,,,36.0,0.0,2016,1,4,Friday,0
2016-01-08,MANHATTAN,104,16.0,0.0,7,5,4,37139.0,4,0.037139,,,36.0,0.0,2016,1,4,Friday,0
2016-01-08,QUEENS,148,32.0,0.0,8,0,24,37139.0,4,0.037139,27978.0,2.0,36.0,0.0,2016,1,4,Friday,0
2016-01-08,STATEN ISLAND,19,2.0,0.0,0,0,2,37139.0,4,0.037139,,,36.0,0.0,2016,1,4,Friday,0
2016-01-09,BRONX,54,12.0,0.0,2,0,10,35907.0,4,0.035907,8486.0,2.0,41.9,0.1,2016,1,5,Saturday,1
2016-01-09,BROOKLYN,136,28.0,0.0,12,3,13,35907.0,4,0.035907,,,41.9,0.1,2016,1,5,Saturday,1
2016-01-09,MANHATTAN,108,22.0,0.0,2,5,15,35907.0,4,0.035907,,,41.9,0.1,2016,1,5,Saturday,1
2016-01-09,QUEENS,110,31.0,0.0,4,3,24,35907.0,4,0.035907,27421.0,2.0,41.9,0.1,2016,1,5,Saturday,1
2016-01-09,STATEN ISLAND,23,2.0,0.0,1,0,1,35907.0,4,0.035907,,,41.9,0.1,2016,1,5,Saturday,1
2016-01-10,BRONX,41,5.0,0.0,0,0,5,29314.0,4,0.029314,6670.0,2.0,50.6,31.2,2016,1,6,Sunday,1
2016-01-10,BROOKLYN,126,51.0,1.0,9,3,39,29314.0,4,0.029314,,,50.6,31.2,2016,1,6,Sunday,1
2016-01-10,MANHATTAN,63,7.0,0.0,2,2,3,29314.0,4,0.029314,,,50.6,31.2,2016,1,6,Sunday,1
2016-01-10,QUEENS,87,12.0,0.0,4,0,8,29314.0,4,0.029314,22644.0,2.0,50.6,31.2,2016,1,6,Sunday,1
2016-01-10,STATEN ISLAND,15,2.0,0.0,1,0,1,29314.0,4,0.029314,,,50.6,31.2,2016,1,6,Sunday,1
2016-01-11,BRONX,75,10.0,0.0,4,0,6,42911.0,4,0.042911,7872.0,2.0,31.9,0.0,2016,1,0,Monday,0
2016-01-11,BROOKLYN,177,54.0,0.0,15,1,38,42911.0,4,0.042911,,,31.9,0.0,2016,1,0,Monday,0
2016-01-11,MANHATTAN,120,17.0,0.0,9,1,7,42911.0,4,0.042911,21366.0,1.0,31.9,0.0,2016,1,0,Monday,0
2016-01-11,QUEENS,138,34.0,0.0,11,1,22,42911.0,4,0.042911,13673.0,1.0,31.9,0.0,2016,1,0,Monday,0
2016-01-11,STATEN ISLAND,27,7.0,0.0,1,0,6,42911.0,4,0.042911,,,31.9,0.0,2016,1,0,Monday,0
2016-01-12,BRONX,62,6.0,0.0,3,0,3,54047.0,4,0.054047,19821.0,2.0,30.6,0.0,2016,1,1,Tuesday,0
2016-01-12,BROOKLYN,151,31.0,0.0,12,3,16,54047.0,4,0.054047,,,30.6,0.0,2016,1,1,Tuesday,0
2016-01-12,MANHATTAN,136,21.0,1.0,10,1,10,54047.0,4,0.054047,21258.0,1.0,30.6,0.0,2016,1,1,Tuesday,0
2016-01-12,QUEENS,121,30.0,0.0,5,4,21,54047.0,4,0.054047,12968.0,1.0,30.6,0.0,2016,1,1,Tuesday,0
2016-01-12,STATEN ISLAND,20,2.0,0.0,0,0,2,54047.0,4,0.054047,,,30.6,0.0,2016,1,1,Tuesday,0
2016-01-13,BRONX,49,6.0,0.0,3,0,3,54295.0,4,0.054295,19709.0,2.0,25.9,0.0,2016,1,2,Wednesday,0
2016-01-13,BROOKLYN,143,27.0,0.0,10,1,16,54295.0,4,0.054295,,,25.9,0.0,2016,1,2,Wednesday,0
2016-01-13,MANHATTAN,125,18.0,0.0,8,4,6,54295.0,4,0.054295,21110.0,1.0,25.9,0.0,2016,1,2,Wednesday,0
2016-01-13,QUEENS,121,30.0,0.0,8,0,22,54295.0,4,0.054295,13476.0,1.0,25.9,0.0,2016,1,2,Wednesday,0
2016-01-13,STATEN ISLAND,17,1.0,0.0,0,0,1,54295.0,4,0.054295,,,25.9,0.0,2016,1,2,Wednesday,0
2016-01-14,BRONX,63,17.0,0.0,6,0,11,57349.0,4,0.057349,19888.0,2.0,28.5,0.1,2016,1,3,Thursday,0
2016-01-14,BROOKLYN,135,37.0,0.0,12,2,23,57349.0,4,0.057349,,,28.5,0.1,2016,1,3,Thursday,0
2016-01-14,MANHATTAN,128,18.0,1.0,8,0,10,57349.0,4,0.057349,22977.0,1.0,28.5,0.1,2016,1,3,Thursday,0
2016-01-14,QUEENS,126,23.0,0.0,11,1,11,57349.0,4,0.057349,14484.0,1.0,28.5,0.1,2016,1,3,Thursday,0
2016-01-14,STATEN ISLAND,15,4.0,0.0,2,0,2,57349.0,4,0.057349,,,28.5,0.1,2016,1,3,Thursday,0
2016-01-15,BRONX,68,22.0,0.0,4,0,18,61613.0,4,0.061613,22440.0,2.0,38.6,0.2,2016,1,4,Friday,0
2016-01-15,BROOKLYN,149,39.0,0.0,5,4,30,61613.0,4,0.061613,,,38.6,0.2,2016,1,4,Friday,0
2016-01-15,MANHATTAN,151,23.0,0.0,16,3,4,61613.0,4,0.061613,25223.0,1.0,38.6,0.2,2016,1,4,Friday,0
2016-01-15,QUEENS,134,27.0,0.0,8,1,18,61613.0,4,0.061613,13950.0,1.0,38.6,0.2,2016,1,4,Friday,0
2016-01-15,STATEN ISLAND,29,2.0,1.0,1,0,1,61613.0,4,0.061613,,,38.6,0.2,2016,1,4,Friday,0
2016-01-16,BRONX,54,15.0,0.0,3,0,12,58407.0,4,0.058407,20128.0,2.0,41.7,8.1,2016,1,5,Saturday,1
2016-01-16,BROOKLYN,115,33.0,0.0,7,2,24,58407.0,4,0.058407,,,41.7,8.1,2016,1,5,Saturday,1
2016-01-16,MANHATTAN,99,18.0,0.0,7,0,11,58407.0,4,0.058407,25615.0,1.0,41.7,8.1,2016,1,5,Saturday,1
2016-01-16,QUEENS,126,33.0,0.0,6,2,25,58407.0,4,0.058407,12664.0,1.0,41.7,8.1,2016,1,5,Saturday,1
2016-01-16,STATEN ISLAND,24,2.0,1.0,1,0,1,58407.0,4,0.058407,,,41.7,8.1,2016,1,5,Saturday,1
2016-01-17,BRONX,53,17.0,0.0,5,1,11,49739.0,4,0.049739,16189.0,2.0,33.2,1.9,2016,1,6,Sunday,1
2016-01-17,BROOKLYN,101,35.0,0.0,11,2,22,49739.0,4,0.049739,,,33.2,1.9,2016,1,6,Sunday,1
2016-01-17,MANHATTAN,79,14.0,0.0,9,0,5,49739.0,4,0.049739,22001.0,1.0,33.2,1.9,2016,1,6,Sunday,1
2016-01-17,QUEENS,85,23.0,0.0,5,1,17,49739.0,4,0.049739,11549.0,1.0,33.2,1.9,2016,1,6,Sunday,1
2016-01-17,STATEN ISLAND,11,0.0,0.0,0,0,0,49739.0,4,0.049739,,,33.2,1.9,2016,1,6,Sunday,1
2016-01-18,BRONX,53,13.0,1.0,4,0,9,23549.0,4,0.023549,16960.0,2.0,24.7,0.0,2016,1,0,Monday,0
2016-01-18,BROOKLYN,143,32.0,0.0,11,3,18,23549.0,4,0.023549,,,24.7,0.0,2016,1,0,Monday,0
2016-01-18,MANHATTAN,64,19.0,0.0,10,1,8,23549.0,4,0.023549,,,24.7,0.0,2016,1,0,Monday,0
2016-01-18,QUEENS,86,30.0,0.0,9,1,20,23549.0,4,0.023549,3990.0,1.0,24.7,0.0,2016,1,0,Monday,0
2016-01-18,STATEN ISLAND,15,2.0,0.0,1,0,1,23549.0,4,0.023549,2599.0,1.0,24.7,0.0,2016,1,0,Monday,0
2016-01-19,BRONX,65,20.0,0.0,9,1,10,27753.0,4,0.027753,20460.0,2.0,21.5,0.0,2016,1,1,Tuesday,0
2016-01-19,BROOKLYN,160,51.0,1.0,20,3,28,27753.0,4,0.027753,,,21.5,0.0,2016,1,1,Tuesday,0
2016-01-19,MANHATTAN,120,15.0,0.0,5,0,10,27753.0,4,0.027753,,,21.5,0.0,2016,1,1,Tuesday,0
2016-01-19,QUEENS,136,31.0,0.0,7,0,24,27753.0,4,0.027753,4596.0,1.0,21.5,0.0,2016,1,1,Tuesday,0
2016-01-19,STATEN ISLAND,14,1.0,0.0,0,0,1,27753.0,4,0.027753,2697.0,1.0,21.5,0.0,2016,1,1,Tuesday,0
2016-01-20,BRONX,61,16.0,0.0,4,0,12,45147.0,4,0.045147,7006.0,1.0,28.8,0.0,2016,1,2,Wednesday,0
2016-01-20,BROOKLYN,143,30.0,0.0,5,1,24,45147.0,4,0.045147,,,28.8,0.0,2016,1,2,Wednesday,0
2016-01-20,MANHATTAN,120,17.0,0.0,6,6,5,45147.0,4,0.045147,,,28.8,0.0,2016,1,2,Wednesday,0
2016-01-20,QUEENS,132,27.0,0.0,6,2,19,45147.0,4,0.045147,38141.0,3.0,28.8,0.0,2016,1,2,Wednesday,0
2016-01-20,STATEN ISLAND,22,5.0,0.0,0,1,4,45147.0,4,0.045147,,,28.8,0.0,2016,1,2,Wednesday,0
2016-01-21,BRONX,56,9.0,0.0,1,0,8,48119.0,4,0.048119,6930.0,1.0,28.7,0.0,2016,1,3,Thursday,0
2016-01-21,BROOKLYN,176,45.0,0.0,8,3,34,48119.0,4,0.048119,,,28.7,0.0,2016,1,3,Thursday,0
2016-01-21,MANHATTAN,139,19.0,0.0,13,1,5,48119.0,4,0.048119,,,28.7,0.0,2016,1,3,Thursday,0
2016-01-21,QUEENS,132,30.0,0.0,11,2,17,48119.0,4,0.048119,41189.0,3.0,28.7,0.0,2016,1,3,Thursday,0
2016-01-21,STATEN ISLAND,18,1.0,0.0,0,1,0,48119.0,4,0.048119,,,28.7,0.0,2016,1,3,Thursday,0
2016-01-22,BRONX,62,17.0,0.0,0,1,16,12272.0,6,0.012272,8326.0,4.0,25.5,0.3,2016,1,4,Friday,0
2016-01-22,BROOKLYN,168,38.0,0.0,13,3,22,12272.0,6,0.012272,,,25.5,0.3,2016,1,4,Friday,0
2016-01-22,MANHATTAN,139,26.0,0.0,10,2,14,12272.0,6,0.012272,,,25.5,0.3,2016,1,4,Friday,0
2016-01-22,QUEENS,137,17.0,1.0,3,0,14,12272.0,6,0.012272,,,25.5,0.3,2016,1,4,Friday,0
